carat,x,y,z,price,volume,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.4,4.79,4.74,2.92,6.929,66.297432,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.56,5.38,5.33,3.26,7.503,93.481804,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.51,5.22,5.25,3.13,7.132,85.77765,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1.22,6.82,6.77,4.25,9.06,196.22844999999998,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.72,5.75,5.79,3.54,7.809,117.85544999999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.9,6.19,6.23,3.81,8.305,146.92769700000002,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9,6.17,6.22,3.87,8.382,148.52053800000002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.01,6.53,6.6,3.97,8.484,171.09906,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.52,5.19,5.16,3.2,7.56,85.69728000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.75,5.88,5.9,3.62,8.113,125.58504,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.32,4.4,4.44,2.68,6.469,52.35648000000002,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.17,6.71,6.69,4.21,8.208,188.986479,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.35,4.53,4.57,2.77,6.42,57.344817000000006,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.95,6.53,6.5,3.68,8.075,156.1976,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.2,7.0,6.94,4.12,8.538,200.14960000000002,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.55,5.24,5.29,3.28,7.564,90.920288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,5.17,5.14,3.18,6.863,84.504684,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.36,4.51,4.54,2.84,6.428,58.150135999999996,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,5.11,5.16,3.21,7.512,84.63999600000001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.83,5.91,5.98,3.75,8.056,132.53175000000002,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,6.36,6.34,4.01,8.406,161.692824,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.38,4.75,4.69,2.84,6.7,63.268100000000004,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.49,5.18,5.21,3.04,7.165,82.042912,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.81,6.03,6.06,3.71,8.118,135.570078,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.33,4.41,4.44,2.72,6.41,53.25868800000001,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,5.27,5.34,3.11,7.374,87.52099799999999,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.76,5.87,5.91,3.63,8.145,125.93087100000001,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.31,4.34,4.32,2.68,6.848,50.246784,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.41,4.77,4.79,2.96,7.121,67.630968,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.41,4.82,4.78,2.97,7.009,68.42761200000001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.72,5.74,5.69,3.59,7.913,117.251554,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,5.69,5.72,3.58,7.839,116.51754399999999,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.15,6.86,6.82,4.08,8.509,190.88361600000002,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.1,6.56,6.63,4.12,8.393,179.19033599999997,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1.35,7.07,7.02,4.42,9.292,219.370788,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.74,5.75,5.73,3.62,7.955,119.26995000000002,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7,5.61,5.52,3.54,8.007,109.623888,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.14,6.68,6.73,4.13,9.324,185.66993200000002,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,5.65,5.67,3.55,8.146,113.72602499999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,6.1,6.14,3.89,8.34,145.69606,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.31,4.35,4.38,2.68,6.347,51.062039999999996,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.03,6.4,6.43,3.99,8.485,164.19648,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.62,7.54,7.56,4.64,9.408,264.491136,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.32,7.24,7.15,4.2,8.686,217.41720000000004,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.61,5.46,5.43,3.38,8.361,100.20956399999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.57,7.51,7.44,4.61,9.077,257.580984,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.02,6.41,6.47,4.01,8.794,166.30552699999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.02,6.7,6.64,3.87,8.293,172.16856,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.24,6.95,7.02,4.22,8.604,205.88958,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1.03,6.41,6.48,4.03,8.521,167.39330400000003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,4.74,4.76,2.94,6.545,66.333456,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.72,5.71,5.73,3.59,7.95,117.45869699999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.71,5.72,5.78,3.5,8.22,115.7156,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,4.27,4.3,2.67,6.447,49.02386999999999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.55,5.26,5.28,3.25,7.594,90.2616,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.31,4.37,4.4,2.73,6.323,52.49244,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.54,5.32,5.37,3.17,7.227,90.561828,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.23,6.89,6.83,4.28,8.817,201.41123600000003,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.7,5.68,5.75,3.53,7.835,115.28979999999999,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.02,8.13,8.09,5.04,9.816,331.48936800000007,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.7,5.75,5.7,3.48,7.809,114.05699999999999,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.4,4.65,4.68,2.94,6.532,63.98028,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.53,5.22,5.25,3.22,7.564,88.2441,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.72,5.84,5.79,3.55,7.99,120.03828,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.02,6.48,6.42,4.01,8.625,166.822416,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.03,6.52,6.46,4.01,8.611,168.897992,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.61,5.47,5.5,3.29,7.442,98.97964999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.5,7.14,7.23,4.62,9.187,238.494564,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.24,8.36,8.28,5.2,9.686,359.94816,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.4,4.75,4.72,2.92,6.645,65.4664,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,4.34,4.31,2.67,6.778,49.943417999999994,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.47,4.99,4.97,3.12,6.903,77.376936,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.59,5.44,5.46,3.3,7.137,98.01792,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.04,6.63,6.69,3.88,9.133,172.096236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.12,6.69,6.64,4.13,8.587,183.461208,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.01,7.85,7.78,5.15,9.295,314.52595,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.01,6.42,6.44,3.99,9.004,164.965752,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.11,6.57,6.48,4.15,8.273,176.68044000000003,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.37,4.68,4.73,2.88,7.272,63.752832000000005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.27,4.16,4.18,2.57,6.153,44.689215999999995,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.28,4.22,4.26,2.56,6.188,46.02163199999999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,4.29,4.26,2.65,6.738,48.42980999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,4.36,4.4,2.72,6.818,52.18048000000002,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.5,5.09,5.13,3.17,7.247,82.77408899999999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,4.33,4.37,2.74,6.561,51.846554000000005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.96,6.34,6.38,3.89,8.66,157.347388,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.3,4.38,4.44,2.64,6.593,51.34060800000001,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1.5,7.31,7.38,4.5,9.096,242.76509999999996,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.94,6.29,6.33,3.86,8.871,153.688602,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.6,5.36,5.43,3.35,7.393,97.50108,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.73,5.8,5.89,3.57,8.052,121.95833999999999,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.56,5.34,5.29,3.25,7.658,91.80795,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.31,4.32,4.28,2.73,6.26,50.476608000000006,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.74,5.85,5.9,3.6,8.135,124.254,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.77,5.89,5.92,3.62,7.912,126.22505600000001,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,5.67,5.71,3.54,7.738,114.60997800000001,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,5.11,5.05,3.14,7.465,81.02927000000001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.54,5.21,5.23,3.24,7.416,88.284492,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4.29,4.33,2.64,6.772,49.039848000000006,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.35,4.53,4.55,2.78,6.72,57.299969999999995,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.04,6.53,6.48,4.01,8.548,169.680744,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.91,6.07,6.09,3.82,8.217,141.21126600000002,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0.96,6.41,6.39,3.76,8.381,154.009224,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5,5.09,5.07,3.15,7.424,81.289845,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.73,7.67,7.59,4.78,9.696,278.269134,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.38,4.61,4.63,2.91,6.792,62.111913,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.34,4.46,4.49,2.73,6.39,54.669342,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5,5.09,5.13,3.14,7.393,81.990738,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,4.35,4.32,2.55,6.42,47.91959999999999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.11,6.7,6.65,4.16,8.604,185.34880000000004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.0,6.37,6.31,4.01,8.316,161.18074699999997,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.71,5.8,5.7,3.43,7.447,113.39580000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,5.55,5.52,3.26,7.228,99.87335999999998,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.37,4.54,4.56,2.83,6.615,58.58779199999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.41,4.76,4.74,2.95,6.907,66.55908000000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,4.38,4.34,2.71,6.687,51.514932,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.58,5.33,5.38,3.29,7.25,94.342066,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.28,4.11,4.15,2.6,6.188,44.34690000000001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.72,5.79,5.77,3.54,8.012,118.26538199999999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.91,8.11,8.07,4.93,9.501,322.657161,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.9,6.15,6.19,3.85,8.18,146.56372500000003,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.41,7.04,7.12,4.52,9.115,226.56409599999998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.01,6.57,6.55,3.89,8.49,167.400315,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1.5,7.38,7.42,4.37,9.325,239.299452,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.92,6.36,6.33,3.73,8.173,150.165324,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.72,5.84,5.81,3.51,7.91,119.09570399999998,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.44,4.79,4.86,3.03,6.745,70.53658200000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,5.77,5.82,3.48,7.533,116.86327200000001,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1.01,6.39,6.44,3.94,9.191,162.137304,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.2,6.73,6.78,4.23,9.028,193.01236200000002,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43,4.85,4.89,2.99,6.944,70.912335,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.01,6.43,6.4,3.96,8.924,162.96192,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.06,6.43,6.47,4.04,8.293,168.072484,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.56,5.22,5.27,3.27,7.56,89.95573799999998,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.7,7.72,7.64,4.63,9.677,273.081104,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2.01,8.04,8.07,5.04,9.616,327.00931199999997,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.7,5.69,5.65,3.47,7.838,111.55529500000003,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.52,5.2,5.16,3.25,7.381,87.20400000000001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.5,7.39,7.33,4.47,9.026,242.134089,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.31,4.33,4.37,2.69,6.784,50.900449,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.93,6.27,6.22,3.87,8.454,150.927678,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.52,7.45,7.48,4.41,9.188,245.75166000000004,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,4.31,4.35,2.65,6.489,49.68352499999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.39,4.69,4.71,2.92,6.574,64.50250799999999,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2.09,8.14,8.06,5.06,9.693,331.978504,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,6.34,6.31,4.0,8.104,160.02159999999998,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0.73,5.76,5.78,3.59,7.756,119.521152,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.02,6.53,6.41,3.94,8.322,164.917762,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.73,5.68,5.72,3.62,7.766,117.61235199999999,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.27,4.13,4.16,2.61,6.633,44.841888000000004,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.13,6.65,6.68,4.12,8.42,183.01864,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.26,7.0,7.04,4.28,8.812,210.91840000000002,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.01,8.08,8.01,5.15,9.673,333.31212,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.8,5.86,5.83,3.77,7.447,128.797526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.06,6.53,6.57,4.04,9.093,173.324484,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,5.83,5.79,3.99,7.913,134.68524299999999,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.33,4.52,4.49,2.66,6.541,53.984168,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.44,4.89,4.92,3.01,7.127,72.41698799999999,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.51,5.12,5.06,3.21,7.179,83.162112,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.05,6.64,6.56,4.02,8.45,175.10476799999995,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7,5.64,5.67,3.51,7.685,112.24558799999998,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2.0,8.07,8.0,4.93,9.315,318.2808,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.31,4.35,4.36,2.71,6.438,51.39786,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.42,4.82,4.85,2.95,6.865,68.96215,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.15,6.7,6.62,4.14,8.398,183.62555999999998,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,4.34,4.38,2.75,6.378,52.2753,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.07,6.53,6.57,4.06,8.351,174.182526,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.63,5.64,5.58,3.28,7.482,103.22553599999999,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.5,7.31,7.38,4.55,9.388,245.46248999999997,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2.14,8.4,8.34,5.08,9.566,355.88448,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.02,6.47,6.42,3.96,8.253,164.488104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6,7.35,7.26,4.8,8.744,256.1328,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.42,4.8,4.84,2.95,6.938,68.5344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,5.74,5.78,3.5,8.162,116.1202,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.1,8.19,8.12,5.17,9.473,343.81947599999995,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.37,4.66,4.62,2.86,6.773,61.573511999999994,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.7,5.61,5.67,3.56,7.669,113.238972,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.17,6.73,6.57,4.24,8.5,187.47626400000001,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.02,7.98,8.09,4.99,9.321,322.145418,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.29,4.29,4.31,2.56,6.412,47.334143999999995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1.71,7.8,7.85,4.6,9.433,281.65799999999996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1.01,6.49,6.46,3.81,8.342,159.73577400000002,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.51,5.15,5.18,3.16,7.375,84.29932000000001,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9,6.18,6.25,3.86,8.417,149.0925,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.33,4.4,4.43,2.7,6.854,52.628400000000006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3,4.33,4.35,2.69,6.76,50.667494999999995,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2.01,8.15,8.07,4.94,9.397,324.90627,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.31,6.98,6.9,4.36,8.659,209.98632000000003,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.5,5.06,4.98,3.14,7.116,79.12423199999999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.04,7.99,8.02,5.04,9.518,322.96219199999996,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1.01,6.49,6.48,3.99,8.594,167.80024800000004,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.34,4.54,4.49,2.78,6.64,56.669188000000005,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.12,6.62,6.66,4.11,9.128,181.206612,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.72,5.77,5.8,3.57,7.915,119.47361999999997,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,5.65,5.71,3.54,8.242,114.20571000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,6.19,6.22,3.86,8.341,148.616948,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.01,7.88,7.82,4.87,9.385,300.097192,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.14,6.72,6.68,4.13,8.689,185.39404799999997,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.02,6.34,6.27,4.02,8.713,159.80223599999997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.19,7.0,6.92,4.09,8.468,198.1196,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.02,6.5,6.47,3.97,8.578,166.95835,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.33,4.44,4.46,2.75,6.862,54.45660000000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8,5.96,6.0,3.68,8.12,131.5968,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5,5.13,5.16,3.14,7.68,83.118312,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.51,5.09,5.05,3.24,7.274,83.28258000000001,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.05,6.53,6.55,4.05,9.323,173.22457500000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.69,5.65,5.62,3.5,7.508,111.13550000000001,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.41,4.71,4.73,2.92,6.526,65.052636,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,5.69,5.74,3.55,7.882,115.94513,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.07,6.68,6.75,3.99,8.423,179.9091,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.52,7.41,7.36,4.52,9.05,246.509952,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.76,7.72,7.68,4.79,9.52,283.99718399999995,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.72,5.64,5.68,3.56,7.586,114.04531199999998,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.91,6.23,6.13,3.89,8.321,148.55871100000002,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,4.31,4.34,2.68,6.48,50.130472,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.49,7.36,7.38,4.5,9.832,244.4256,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.04,6.39,6.43,4.08,8.631,167.637816,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4.36,4.33,2.65,6.815,50.02882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,4.77,4.74,2.98,6.981,67.377204,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.82,6.0,6.02,3.72,8.286,134.3664,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.22,6.93,6.87,4.16,8.735,198.053856,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.0,6.29,6.25,3.9,8.294,153.31875,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7,5.67,5.72,3.52,7.798,114.162048,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.53,5.27,5.2,3.21,7.75,87.96684,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31,4.41,4.46,2.62,6.479,51.531732000000005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,4.28,4.25,2.69,6.515,48.9311,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.57,5.32,5.37,3.28,7.583,93.704352,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.01,6.52,6.54,3.88,9.03,165.446304,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0.52,5.33,5.28,3.1,6.981,87.24144000000001,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
